move_sequence,col0,col1,col2,col3,col4,col5,col6,best_col
11041113412,0.000,-1.000,0.000,0.762,0.462,0.762,0.762,3
11625564041,0.000,0.635,0.635,-0.245,0.992,0.762,0.462,4
11652255662,-0.992,-0.998,-0.998,-0.762,-0.992,-0.998,-0.998,3
11413205233,-0.245,0.462,-0.462,0.462,-0.635,0.462,-0.635,1
11556206023,-0.999,-0.999,-0.999,-0.999,0.000,-0.999,-0.999,4
11356230461,-0.992,-0.992,-0.992,-0.762,-0.848,-0.848,-0.848,3
11106244216,-0.848,-0.762,0.000,-0.462,-0.762,-0.762,-0.762,2
11246311110,0.000,-1.000,0.000,0.998,0.000,0.000,0.000,3
11425056306,0.635,-0.987,-0.987,0.848,0.000,-0.635,-0.997,3
11245420004,-0.941,-0.941,-0.635,-0.987,-0.964,-0.635,-0.635,2
11103013465,-0.999,-0.999,0.462,-0.999,-0.999,-0.999,-0.999,2
11011215250,-0.245,-0.462,0.000,-0.462,-0.245,-0.245,0.000,2
11626331526,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.635,6
11630513334,0.762,0.635,0.000,0.762,0.848,0.635,0.762,4
11600163232,0.762,0.997,0.997,0.997,-0.635,-0.635,-0.635,1
11563363150,-0.999,-0.999,0.762,-0.999,-0.999,-0.999,-0.999,2
11142640022,-0.762,-0.762,-0.762,-0.462,-0.762,-0.762,-0.762,3
11404550402,0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11116210634,0.000,0.000,0.000,0.905,0.245,-0.462,0.000,3
11140543113,0.998,0.998,0.999,0.998,0.998,0.998,0.999,2
11035341632,0.998,0.998,0.998,0.999,0.998,0.998,0.998,3
11436650620,0.245,0.462,0.462,0.762,0.462,0.245,0.000,3
11132402043,0.000,-0.635,0.462,0.462,0.462,0.462,0.462,2
11466526511,-0.999,-0.999,-0.999,-0.762,-0.999,-0.999,-0.999,3
11231653406,0.462,0.762,0.998,0.998,0.462,0.462,0.462,2
11524140616,-0.999,0.999,-0.999,0.635,-0.999,-0.999,-0.999,1
11235305435,0.998,0.998,0.998,0.999,0.998,0.998,0.998,3
11003556665,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,-0.999,2
11636101662,0.995,0.999,0.997,0.997,0.997,0.848,0.905,1
11645116465,-0.964,-0.978,-0.987,-0.964,0.462,0.000,0.000,4
11324305155,0.848,0.462,0.998,0.848,0.848,0.848,0.462,2
11206666615,0.762,0.848,0.762,0.848,0.635,0.245,0.245,1
11051442345,-0.995,-0.848,0.635,0.941,-0.762,-0.762,-0.998,3
11130264604,0.462,0.998,0.998,0.998,0.992,0.999,0.992,5
11523325413,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0.000,6
11202522456,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,3
11244436464,-0.762,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11146035265,-0.635,-0.635,0.462,0.462,0.987,-0.987,-0.635,4
11645234454,0.000,-0.462,0.000,0.998,0.000,-0.462,-0.245,3
11355142163,-0.998,-0.998,-0.999,-0.998,-0.762,-0.998,-0.998,4
11444630005,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,-0.999,2
11123313126,-0.999,0.964,-0.999,-0.999,-0.999,-0.999,-0.999,1
11351311443,-0.999,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,2
11454551232,-0.995,0.462,0.245,-0.997,0.462,-0.995,-0.995,1
11141561401,0.462,-1.000,-0.635,-0.245,0.462,0.000,-0.635,0
11060000313,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,-0.999,2
11515562543,-0.245,0.941,0.848,0.941,0.905,0.462,0.462,1
11404512614,-0.999,-0.999,-0.999,-0.999,-0.964,-0.999,-0.999,4
11321124206,-0.905,-0.905,-0.905,-0.997,-0.848,-0.992,-0.905,4
11046605104,-0.762,-0.987,-0.635,0.000,-0.992,-0.635,-0.987,3
11525266256,-0.635,0.462,-0.245,0.462,0.635,-0.462,-0.462,4
11646553441,-0.999,-0.999,0.999,0.905,-0.999,-0.999,-0.999,2
11610550530,0.635,0.997,0.998,0.848,0.998,-0.462,-0.245,2
11204105211,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,3
11561515004,-0.462,-0.462,0.762,-0.462,0.762,0.762,0.462,2
11562064531,-0.635,-0.762,-0.635,0.462,-0.462,-0.635,-0.635,3
11204565512,-0.999,-0.999,-0.999,-0.992,-0.999,-0.999,-0.999,3
11602146460,-0.999,-0.999,-0.999,0.245,-0.999,-0.999,-0.999,3
11343545422,-0.998,-0.998,-0.998,0.000,-0.997,-0.635,-0.998,3
11265620333,-0.999,-0.999,-0.999,-0.999,-0.992,-0.999,-0.999,4
11435104036,0.905,0.995,0.997,0.997,0.964,0.995,0.992,2
11236213326,0.998,0.998,0.998,0.998,0.998,0.997,0.998,0
11634005123,-0.762,-0.635,-0.635,-0.462,-0.762,-0.762,-0.762,3
11524111156,-0.999,-1.000,-0.999,-0.462,-0.999,-0.999,-0.999,3
11426305412,-0.635,0.000,-0.462,-0.635,-0.462,-0.245,-0.992,1
11616200120,0.998,0.635,0.998,0.998,0.997,0.997,0.635,0
11555016322,-0.905,-0.762,0.462,0.000,-0.848,0.000,-0.905,2
11152310453,-0.762,-0.762,-0.999,-0.635,-0.762,-0.762,-0.762,3
11466663613,-0.848,0.635,-0.848,-0.762,-0.635,-0.762,-0.848,1
11133564561,-0.762,-0.635,0.999,0.762,0.964,-0.762,-0.462,2
11662524446,-0.964,-0.995,-0.995,-0.462,-0.964,-0.762,-0.995,3
11644066534,-0.992,-0.992,-0.995,-0.848,-0.635,-0.462,-0.992,5
11244220151,0.635,-0.762,-0.462,0.000,-0.462,-0.635,-0.462,0
11164236121,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,-0.999,1
11266562632,-0.999,-0.999,-0.999,-0.999,0.999,-0.999,0.905,4
11235206256,0.245,0.635,0.635,0.848,0.245,0.462,0.245,3
11422266505,-0.999,-0.999,-0.999,-0.995,-0.999,-0.999,-0.999,3
11516356313,-0.462,0.999,-0.635,0.848,-0.762,0.848,0.848,1
11510206053,0.462,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11505414333,-0.848,0.997,0.998,0.997,0.762,0.635,0.978,2
11551353463,0.635,0.635,0.000,0.992,0.997,0.848,0.995,4
11510000341,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,-0.999,2
11456526425,-0.999,-0.999,-0.999,-0.995,-0.999,-0.999,-0.999,3
11264425022,-0.999,-0.999,-0.999,0.000,-0.999,-0.999,-0.999,3
11651536503,-0.987,-0.848,-0.941,-0.762,-0.848,-0.978,-0.987,3
11464243630,-0.999,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,4
11410256330,0.762,0.995,0.997,0.978,0.987,0.941,0.848,2
11331666644,-0.848,-0.762,-0.762,0.762,-0.762,-0.848,-0.848,3
11050001065,0.462,0.635,0.462,0.635,-0.635,0.245,0.000,1
11053432623,-0.999,-0.999,-0.999,-0.635,-0.999,-0.999,-0.999,3
11001054053,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11200114063,-0.245,0.000,-0.245,0.000,0.462,-0.462,-0.245,4
11266216642,0.000,-0.992,-0.992,0.762,0.635,-0.992,-0.992,3
11510216201,-0.462,-0.462,0.000,0.000,-0.462,-0.245,-0.245,2
11142550660,-0.905,-0.462,0.462,-0.762,0.635,-0.462,-0.462,4
11125040426,-0.999,-0.999,-0.999,-0.245,-0.999,-0.999,-0.999,3
11101550102,0.999,-0.848,-0.999,-0.999,-0.999,-0.999,-0.999,0
11566153002,0.978,0.995,0.762,0.995,-0.245,0.762,0.635,1
11116661310,-0.999,-1.000,-0.762,-0.999,-0.999,-0.999,-0.999,2
11306302312,-0.964,0.998,0.998,-0.635,-0.762,-0.635,-0.905,1
11005016544,-0.905,-0.997,-0.905,-0.848,-0.997,-0.997,-0.997,3
11613556222,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11162502104,-0.999,-0.999,-0.999,-0.635,-0.999,-0.999,-0.999,3
11250526125,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,-0.999,3
11140613320,-0.462,-0.462,-0.762,-0.462,-0.462,0.999,-0.462,5
11350225625,0.245,0.762,0.762,0.848,-0.245,0.635,0.635,3
11211052343,-0.635,-0.635,0.905,0.000,-0.245,-0.462,-0.635,2
11421413646,0.000,0.000,0.462,0.987,0.978,0.000,0.000,3
11303001135,-0.998,-0.998,-0.848,-0.998,-0.635,-0.998,-0.848,4
11625052302,-0.999,-0.999,-0.999,0.999,-0.848,-0.999,-0.999,3
11642526104,-0.992,-0.992,-0.762,-0.995,-0.978,-0.905,-0.987,2
11234116242,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11610662311,-0.245,-0.245,0.762,0.848,0.245,0.462,0.000,3
11324350415,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.987,6
11505445032,-0.987,0.462,-0.762,-0.462,0.000,-0.978,-0.998,1
11001045113,-0.999,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,2
11616366612,0.848,0.999,0.992,0.905,0.941,0.905,0.905,1
11531110334,0.000,-0.245,-0.245,0.762,-0.245,0.245,0.000,3
11405625042,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,3
11206661631,-0.462,-0.462,0.848,0.848,0.635,-0.462,-0.462,2
11522021162,-0.999,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,2
11320313354,0.848,0.848,0.998,0.848,0.992,0.848,0.635,2
11316450423,-0.998,-0.987,-0.992,-0.998,-0.998,-0.987,-0.992,1
11346260455,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,-0.999,3
11102606625,-0.462,-0.462,0.000,-0.462,0.000,-0.462,-0.462,2
11621503615,0.848,0.848,0.998,0.998,0.999,0.905,0.762,4
11056220141,-0.762,-0.762,-0.635,0.999,-0.635,-0.635,-0.762,3
11203061010,-0.999,0.999,-0.999,-0.999,0.998,-0.999,-0.999,1
11626142623,-0.999,-0.999,0.999,-0.999,-0.999,-0.999,-0.999,2
11450255236,-0.992,0.462,0.245,0.462,0.462,-0.987,-0.987,1
11613332046,0.998,0.998,0.998,0.995,0.998,0.995,0.997,0
11432053354,-0.992,-0.905,0.000,-0.462,0.245,-0.905,-0.995,4
11050240313,-0.762,0.848,0.000,-0.462,-0.635,-0.462,-0.978,1
11665210625,-0.462,-0.635,0.462,-0.462,0.635,0.462,-0.635,4
11342253214,0.245,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
11231402320,-0.462,0.000,0.987,0.000,0.462,0.987,0.462,2
11662430655,-0.762,-0.978,0.245,0.762,-0.987,-0.964,-0.978,3
11643223456,-0.762,0.462,-0.635,0.462,0.462,0.245,-0.762,1
11203525663,-0.999,-0.999,-0.999,-0.999,-0.992,-0.999,-0.999,4
11625133632,-0.999,-0.999,-0.999,-0.999,0.848,-0.999,-0.999,4
11001614601,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,-0.999,1
11066505002,-0.999,-0.999,-0.999,0.987,-0.999,-0.999,-0.999,3
11631214165,-0.999,-0.462,-0.999,-0.999,-0.999,-0.999,-0.999,1
11154016644,-0.978,-0.978,-0.762,-0.762,-0.762,-0.978,-0.978,2
11062460265,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,3
11445452614,-0.999,-0.999,-0.999,0.762,-0.999,-0.999,-0.999,3
11406213441,-0.848,-0.848,-0.978,0.462,-0.848,-0.987,-0.848,3
11610434026,0.762,0.998,0.997,0.998,0.997,0.987,0.848,1
11664534063,-0.999,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,2
11234556454,-0.999,-0.999,-0.999,-0.999,-0.998,-0.999,-0.999,4
11130504550,0.998,-0.999,0.999,-0.999,-0.999,-0.999,0.999,2
11604405505,-0.978,-0.462,0.635,-0.762,-0.462,-0.462,-0.992,2
11455464521,0.462,0.462,0.635,0.245,0.635,0.635,0.245,2
11325614505,-0.999,-0.999,-0.999,-0.999,-0.999,-0.762,-0.999,5
11566420402,-0.762,-0.635,-0.941,-0.992,-0.978,-0.762,-0.987,1
11446261444,0.462,0.905,0.905,0.762,0.462,0.635,0.462,1
11005221445,0.000,0.848,0.462,0.000,0.635,0.462,0.462,1
11351304455,-0.999,-0.999,0.000,-0.999,-0.999,-0.999,-0.999,2
121423532032523026653105455601634001,-1.000,0.245,-1.000,-1.000,0.635,-1.000,-0.635,4
124562130036456411556025002051432143,-1.000,-1.000,0.635,0.245,0.245,-1.000,0.245,2
120220220206500664635661335141441435,-1.000,-0.635,-1.000,-0.635,-0.635,0.000,-1.000,5
121221601120365446656122050630550353,-1.000,-1.000,-1.000,-0.635,0.635,-1.000,-1.000,4
12435114052064322521265631661360343,0.462,-1.000,-1.000,-1.000,0.762,0.000,-1.000,4
12331316533143415000441545206654526,0.762,-1.000,0.762,-1.000,-1.000,-1.000,-0.635,0
12264115405000555201415236142240436,-1.000,-1.000,-1.000,0.762,-1.000,-1.000,-0.635,3
12632013314332465352101224044060054,-1.000,0.762,-1.000,-1.000,-1.000,0.762,0.462,1
12341204615131100066563663230520535,-1.000,-1.000,0.000,-1.000,-0.635,0.000,-1.000,2
12451241245154150006420250510426363,-1.000,-1.000,-1.000,-0.635,-1.000,-1.000,0.762,6
1226062354626624506121441055553310,0.762,-0.762,-1.000,0.762,-0.762,-1.000,-1.000,0
1234215444030605152042660143103315,-1.000,-1.000,0.762,-0.762,-1.000,0.462,-0.762,2
1233065004035362342355262552111166,-0.762,-0.762,-1.000,-1.000,-0.762,-1.000,-0.762,0
1226654210140422564246545165160501,0.762,-1.000,-1.000,0.762,-1.000,-1.000,-1.000,0
1222625001261562116046160453045430,-1.000,-1.000,-1.000,-0.762,-0.762,-0.762,-1.000,3
1212604323105650630220213464446411,0.462,-1.000,-1.000,0.462,-1.000,-0.762,0.762,6
1240146161511660222503362345630243,-0.762,-1.000,-1.000,0.000,-0.762,-0.762,-1.000,3
1234016153066516622202603151405355,-0.762,-1.000,-0.762,-0.762,0.762,-1.000,-1.000,4
1254332125031565645242353660146234,-0.762,0.000,-1.000,-1.000,-0.762,-1.000,-0.762,1
1256161105431664144065622052002034,-1.000,-1.000,-0.762,-0.762,-0.762,-0.762,-1.000,2
1220426126663115160503432555120056,-0.762,-1.000,-1.000,0.762,-0.762,-1.000,-1.000,3
1262242522314041430603665616533441,0.462,0.000,-1.000,0.762,-1.000,0.462,-1.000,3
1245325255301435610311225414026643,-0.762,-1.000,-1.000,-0.762,-0.762,-1.000,0.000,6
126113414001334452035644165520666,0.635,-1.000,0.848,0.635,-1.000,0.848,-1.000,2
122515361164234366503243140130605,-0.762,-1.000,-0.762,-1.000,0.000,-0.762,-0.762,4
125655114430365235514001002463106,-1.000,-1.000,0.848,0.848,-0.762,-1.000,0.635,2
121161463501365363253000130054424,-1.000,-1.000,0.848,-1.000,-0.762,-0.762,0.000,2
121452116130046066504340056316445,-1.000,-1.000,0.848,0.635,-1.000,-0.762,-1.000,2
120124464611116242225665600450354,0.000,-1.000,-1.000,0.848,-1.000,0.000,-1.000,3
124243225505510310551104604462402,-1.000,0.635,-1.000,0.848,-1.000,-1.000,0.635,3
121224422055452651544430561316660,-0.635,-0.635,-1.000,-0.762,-1.000,-1.000,-0.635,0
120101561003262310623136506362542,-1.000,-1.000,-1.000,-0.762,-0.762,-0.462,-1.000,5
124520551624603551654366632201401,-0.635,-0.635,-0.635,0.000,0.000,-1.000,-1.000,3
126000561625566124243244260110401,-1.000,-1.000,-1.000,0.848,-0.762,-0.762,-1.000,3
125201361421605455162550312062330,-0.762,-1.000,-1.000,-0.762,-0.762,-1.000,-0.762,0
124623351224015210034335556114354,-0.762,-1.000,-0.762,-1.000,-0.762,-1.000,0.000,6
124221155426633251450626650063534,-0.762,-0.762,-1.000,0.635,-0.762,-1.000,-1.000,3
124143051615514051660335000363562,-1.000,-1.000,-0.762,-0.762,-0.762,-1.000,-0.762,2
123401346151430200044215265156022,-1.000,-1.000,-1.000,-0.245,-0.245,0.848,-0.762,5
126552164644421021532260435433000,-0.762,-0.762,-1.000,-0.762,-1.000,-0.762,-0.762,0
125163623215065103042515143063540,0.635,-1.000,0.635,0.635,0.848,-1.000,0.635,4
12504621660502155245406325230336,0.000,0.462,-1.000,0.462,0.848,-1.000,0.462,4
12343514322112411346552304054526,-0.848,-1.000,-1.000,0.848,-1.000,0.000,-0.848,3
12515546615660602063253305230401,-1.000,-0.848,0.848,-0.848,0.848,-1.000,-1.000,2
12446156264164265343056450355013,-0.848,-0.848,-0.848,0.000,-1.000,-1.000,-1.000,3
12104221015461125345540543462652,-0.848,-1.000,-1.000,-0.848,-1.000,-1.000,-0.848,0
12666406245012255560034245244531,-0.848,-0.848,-1.000,0.848,-1.000,-1.000,-0.848,3
12160516511353551042025000363466,-1.000,-1.000,0.000,-0.848,-0.848,-1.000,-0.848,2
12540523300432633246355501502260,-1.000,-0.848,-1.000,-1.000,0.848,-1.000,0.635,4
12030641645124503662316620112055,0.848,-1.000,-0.848,-0.848,0.848,-0.848,-1.000,0
12050361404361142112343206533050,-1.000,-1.000,-0.848,-1.000,-0.848,-0.848,-0.848,2
12456264154334665356045313302645,-0.848,0.848,0.000,-1.000,-1.000,-1.000,-1.000,1
12460016423423044402005366562331,-1.000,-0.848,-0.848,-0.848,-1.000,-0.848,-0.848,1
12155140111556660224335232000506,-1.000,-1.000,0.000,0.245,0.000,-1.000,0.245,3
12036502156243365643212255616304,0.848,0.848,-1.000,-0.848,-0.848,-0.848,-1.000,0
12614666566354103041105105224504,0.635,-1.000,0.635,0.848,0.635,0.635,-1.000,3
12132043224104051620116433553324,0.848,-1.000,-1.000,-1.000,-0.848,-0.848,-0.848,0
12354656543263033036001644610114,-0.848,-0.848,-0.848,-1.000,-0.848,-0.848,-1.000,0
12123550652554156020044460422306,-1.000,0.848,-1.000,0.848,0.635,-1.000,0.635,1
12335004336450562215601566632220,-0.848,0.848,-1.000,-0.848,0.848,-0.848,-1.000,1
12504325410555635242132160660621,-0.848,-0.848,-1.000,-0.848,0.848,-1.000,-0.848,4
12224543422441140625656656605030,-0.462,-0.848,-1.000,-0.848,-1.000,-0.848,-1.000,0
12206435230152621251161040460454,0.635,-1.000,-1.000,0.848,0.635,0.848,0.635,3
1245115123121625563236333462504,-0.848,-1.000,-1.000,-1.000,0.905,-0.848,-0.848,4
1235551422552113162033363504266,-0.762,-0.848,-1.000,-1.000,-0.848,-1.000,-0.848,0
1211003630523506220525514506121,-1.000,-1.000,-1.000,-0.848,-0.848,-1.000,0.905,6
1221052461340320466414113354350,-0.848,-1.000,0.000,-0.848,-1.000,-0.848,-0.848,2
1225010635223366555051460336014,0.762,0.905,0.762,0.762,0.905,-1.000,0.905,1
1232300134211053613251530066026,-1.000,-1.000,-0.848,-1.000,-0.848,-0.848,-0.848,2
1250655603466225205442406210445,0.905,0.905,-1.000,0.905,-1.000,-1.000,0.762,0
1266214440313005446332611536600,-0.635,-0.635,0.905,-0.635,-0.635,-0.848,-1.000,2
1213233356455364023600602155421,-0.848,-0.848,-0.848,-1.000,0.762,-0.848,-0.848,4
1206212463505636163325303265120,-0.848,-0.848,-1.000,-1.000,0.905,-0.848,-1.000,4
1245222365414314051251404502560,-0.762,-0.762,-1.000,-0.848,-1.000,-1.000,-0.762,0
1252143621156532605311420246066,-0.848,-1.000,-1.000,-0.245,0.000,0.000,-1.000,4
1265026016353121414533065545061,-0.848,-1.000,-0.848,-0.848,0.762,-1.000,0.905,6
1240541642065130655265152366410,0.000,0.000,0.000,0.905,0.762,-1.000,-1.000,3
1230642521022553200060435334563,-1.000,-0.848,-1.000,-1.000,-0.848,-0.848,-0.848,1
1200542245450220510303662114631,-1.000,0.762,-1.000,0.905,0.762,0.762,0.762,3
1264662644622605043322105001440,-1.000,0.905,-1.000,0.905,-1.000,0.762,-1.000,1
1225400361455235525114060266406,-0.848,-0.848,0.905,0.905,-0.848,-1.000,-0.848,2
1262263034415311002000643166235,-1.000,-0.848,-0.848,-0.848,-0.848,-0.848,-0.848,1
1266412322502564023560555464460,0.462,-0.848,-1.000,0.905,0.462,-1.000,-1.000,3
1266203134604623356144226502104,-0.635,-0.848,-1.000,-0.848,-0.848,-0.848,-1.000,0
122025455265405443312205664610,0.762,0.905,-1.000,0.905,0.762,-1.000,0.762,1
123406405422446206645015551110,-0.905,-0.905,-0.905,0.905,-1.000,-0.905,-0.905,3
120311212622460444136512064636,0.905,-1.000,-1.000,0.905,-0.905,-0.905,-1.000,0
125004513266236152100615063155,-0.905,-1.000,-0.905,-0.905,-0.905,-1.000,-0.905,0
124441631551224024504026526661,0.762,-0.905,-1.000,0.905,-1.000,0.905,-0.905,3
121566355404403203431150523510,-0.905,-0.905,-0.905,-0.905,-0.905,-1.000,-0.905,0
120021165253662400534311406445,-0.905,-0.905,-0.905,0.000,-0.905,-0.905,-0.905,3
124666332643553354122044002034,-0.905,-0.905,-0.905,-1.000,-1.000,0.905,-0.905,5
123503123111534601264366025265,0.905,-1.000,-0.905,-0.905,0.905,-0.905,-0.905,0
120320160206256645550435206445,-1.000,0.762,-0.848,0.905,-0.848,-1.000,-0.848,3
124022105024654501641551620106,-1.000,-1.000,-0.905,0.905,-0.905,-0.905,-0.905,3
120404116110215646550404064552,-1.000,-1.000,-0.905,-0.905,-1.000,-0.905,-0.905,2
125545424224425050563024161361,-0.905,-0.905,-1.000,0.905,-1.000,-1.000,-0.905,3
123321023440651236301452646546,0.905,-0.905,-0.905,0.905,-0.905,-0.905,-0.905,0
126113566552112202650363514006,-0.905,-1.000,-0.905,-0.905,-0.905,-0.905,-1.000,0
123666250002541011545535414641,0.762,-1.000,0.762,0.905,0.905,-1.000,0.905,3
126602114362011524624004514302,-0.905,-1.000,-1.000,0.762,-0.905,-0.905,-0.905,3
120546142001416060365510525466,-1.000,-0.905,-0.905,0.905,-0.905,-0.905,-1.000,3
122506404501036652112316640413,0.905,-1.000,-0.905,-0.905,-0.905,-0.905,-0.905,0
122404465031353443256666522025,-0.848,0.905,-1.000,0.245,-0.848,-0.848,-0.848,1
123650555023412141105344353404,0.245,0.245,0.000,0.245,-1.000,-1.000,0.245,0
123554022642352015404620546513,0.762,0.905,-1.000,0.905,-0.905,-1.000,-0.905,1
125531322614325101652465251066,0.905,-1.000,-1.000,0.905,0.905,-1.000,0.762,0
125445645460003200536536026151,-1.000,-0.905,0.905,-0.905,-0.905,-1.000,-0.905,2
121002102654034561340415014666,-1.000,-1.000,-0.905,-0.905,-0.905,-0.905,-0.905,2
122644310264033654322316061042,-0.905,-0.905,-1.000,0.905,-0.905,-0.905,-0.635,3
126250355310313325513110566622,-0.905,-1.000,-0.905,-1.000,0.905,-1.000,-0.905,4
125610040265654055302015663444,-1.000,0.905,0.762,0.905,0.762,-1.000,0.762,1
123544355205221410302351023530,-0.905,-0.905,-1.000,-1.000,-0.905,-1.000,-0.905,0
125664150503435344660011166545,-0.905,-0.905,-0.905,-0.905,-0.905,-1.000,-1.000,0
120524325114444031006022630256,-1.000,0.245,-1.000,0.905,0.762,0.762,0.762,3
12412466042100033136335425030,-1.000,0.941,0.941,-1.000,0.941,0.941,-0.905,1
12212162052251333605341056160,-0.762,-1.000,-1.000,-0.762,-0.905,-0.762,0.941,6
12014240442156553044125600502,-1.000,-0.905,-0.905,0.941,-1.000,-0.905,-0.905,3
12626421266220005041546011454,0.941,0.848,-1.000,0.941,0.848,0.848,0.848,0
12154032045526616324662163524,-0.905,-0.905,-1.000,0.000,-0.905,-0.905,-1.000,3
12506642435360506400234032161,-1.000,-0.905,-0.905,-0.905,-0.905,0.941,-0.905,5
12155252413155640511230434033,0.848,-1.000,0.941,-0.905,0.941,-1.000,-0.905,2
12045020205516333103645023114,-1.000,-0.905,-0.905,-0.905,-0.905,-0.905,-0.905,1
12254106033532241062203303054,-1.000,0.941,-1.000,-1.000,0.848,0.941,-0.905,1
12536123633443154510006601642,-0.905,-0.905,0.848,-0.905,-0.905,-0.905,-0.905,2
12666612616320315244123105032,0.941,-1.000,-1.000,0.848,0.941,0.941,-1.000,0
12235146053204112420000416425,-1.000,-0.905,-1.000,0.000,-0.905,-0.905,-0.905,3
12020064111500313315552026256,-1.000,-1.000,-0.905,-0.905,-0.905,-0.905,-0.905,2
12125115064351125035502242466,0.941,-1.000,-1.000,0.941,-0.905,-1.000,-0.905,0
12233115211241555665566664220,-0.848,-1.000,-1.000,0.941,0.848,-1.000,-1.000,3
12120345363135555312113504202,0.941,-1.000,-0.905,-1.000,-0.905,-1.000,-0.905,0
12542162212255360656110166005,-0.848,-1.000,-1.000,-0.762,-0.762,-0.848,-1.000,3
12056212001631512520235345543,0.941,-0.905,-1.000,-0.905,0.941,-1.000,-0.905,0
12101435012063216221632644436,0.941,-1.000,-1.000,0.941,-0.905,-0.905,-0.905,0
12545550446423260263411640223,-0.245,0.848,-1.000,0.848,-1.000,0.000,-0.245,1
12116122221313456005320536603,0.941,-1.000,-1.000,-0.905,-0.905,0.941,-0.905,0
12224044041605445520065033336,-1.000,-0.245,-0.848,0.941,-1.000,-0.848,-0.848,3
12330201402563335111132255204,0.941,-1.000,-1.000,-1.000,0.941,-0.905,-0.905,0
12556263445216243251201104354,0.848,0.462,-1.000,0.941,0.462,0.462,0.462,3
12643111024165426540221655565,-0.905,-1.000,-0.905,0.941,0.848,-1.000,-0.905,3
12432303203644345326505220646,0.941,-0.905,-1.000,-1.000,0.941,0.941,-0.905,0
12114311653526316060556652533,-0.905,-1.000,-0.905,-0.905,-0.905,-1.000,-1.000,0
1212251130522503253560303341,-0.941,-0.941,-1.000,-1.000,-0.941,0.462,-0.941,5
1201426645353416530140522503,-0.941,-0.941,-0.941,0.941,-0.941,-0.941,0.941,3
1214550630514255642411146540,0.462,-1.000,0.462,-0.941,-1.000,-1.000,0.941,6
1211320533015420134352052520,-0.941,-0.941,-1.000,-0.462,-0.941,-0.941,-0.941,3
1240126144642603264254020151,0.941,0.848,-1.000,0.941,-1.000,-0.941,-0.941,0
1224546131564612166135060504,0.941,-1.000,-0.462,-0.941,-0.462,-0.462,-1.000,0
1236216615014511555250330002,-0.941,-1.000,-0.941,-0.941,-0.941,-1.000,-0.941,0
1265043550132145120050561203,-1.000,-0.941,-0.941,-0.941,-0.905,-1.000,-0.941,4
1253136222063626211511645600,-0.941,-1.000,-1.000,0.941,-0.941,-0.941,-1.000,3
1251242502621613215064305034,0.941,-0.941,-1.000,-0.941,0.941,-0.941,-0.941,0
1243032662050660142031164031,-1.000,0.848,0.848,0.848,0.941,0.848,0.848,4
1240504240042515604462521160,-1.000,0.848,0.848,0.941,-1.000,0.848,0.941,3
1252053666625155212542061300,-0.941,-0.941,-1.000,-0.941,0.941,-1.000,-0.941,4
1221241146231230014453656254,0.245,-1.000,-1.000,0.000,0.245,0.245,0.245,0
1265622551065203445410022444,-0.941,-0.941,-1.000,-0.941,-1.000,0.941,-0.941,5
1214113230216520632654045510,-0.941,-1.000,0.941,-0.941,0.848,-0.941,-0.941,2
1246150555620411440423465162,0.941,-0.941,-0.941,-0.941,-1.000,-0.941,-0.941,0
1245642555450156024000061124,-1.000,-0.762,0.000,0.941,-0.762,-1.000,-0.762,3
1256620134312255062420550605,-0.848,0.941,-1.000,0.848,0.848,-1.000,0.848,1
1211665313051501002603222546,-0.941,-1.000,-0.941,0.941,-0.941,-0.941,-0.941,3
1254501655532242456612446420,0.848,0.941,-1.000,0.941,-1.000,-1.000,0.848,1
1254155222215052356404466614,-0.941,-0.941,-1.000,-0.762,-0.941,-1.000,-0.941,3
