move_sequence,col0,col1,col2,col3,col4,col5,col6,best_col
124235306455301346306,0.992,0.000,0.978,-0.245,0.000,0.000,0.000,0
126326141050062530644,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,0
124521315560540251154,-0.462,-0.462,-0.462,-0.978,0.941,-1.000,-0.462,4
125526444206622120564,0.635,0.635,-1.000,-0.905,0.635,0.635,0.635,0
125005003326412312223,0.462,0.000,-1.000,0.635,0.941,0.848,0.462,4
124665256206302331014,-0.978,-0.987,-0.978,-0.978,-0.987,0.000,-0.978,5
121106352055621141645,-0.245,-1.000,0.000,0.000,-0.462,0.000,0.000,2
125055132111606434355,0.462,-0.978,-0.978,0.462,-0.987,-0.978,0.000,0
124260453612630524545,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,-0.905,6
125110261241526000642,-0.462,-0.462,-0.462,-0.462,-0.462,0.905,-0.462,5
123402153045540135434,0.978,0.978,0.978,0.978,0.978,0.978,0.992,6
120111156635512363202,-0.987,-1.000,0.762,-0.987,-0.987,-0.987,-0.987,2
126634442550655346560,-0.987,-0.987,-0.987,-0.462,-0.987,-0.987,-0.987,3
122461346143225642610,-0.987,0.992,-0.987,0.848,-0.987,-0.987,-0.987,1
123434416341206006114,-0.987,-0.987,-0.987,-0.987,-0.848,-0.987,-0.987,4
121351315544501540323,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,0
120536503330516021113,0.992,0.978,0.992,0.978,-0.987,0.978,0.978,0
126014512615346160015,0.964,-1.000,0.978,0.992,0.978,0.964,0.964,3
120310530655264105166,0.462,0.462,0.000,-0.978,0.462,0.462,0.462,0
122102336324324233414,-0.987,0.992,-1.000,-1.000,-0.987,-0.987,-0.987,1
120104533360350312610,0.848,0.848,0.848,0.941,0.941,0.848,0.635,3
124202266401425443642,0.978,0.978,-1.000,0.992,-1.000,0.905,0.905,3
126065200352330335301,0.978,0.978,0.978,-1.000,0.992,0.978,0.978,4
121536361344650351315,-0.462,-0.635,-0.635,-0.462,0.992,-0.635,-0.635,4
120541336006636543262,-0.987,-0.987,-0.987,0.992,-0.987,0.978,-0.987,3
123666243625326061231,-0.987,-0.978,-0.978,-0.978,-0.987,-0.978,-1.000,1
120055164545220641221,-0.987,-0.987,-0.987,-0.987,-0.941,0.992,-0.987,5
122151066645223013012,0.762,0.762,0.762,0.978,0.978,0.941,0.762,3
124144136663366221623,0.462,0.848,0.905,0.905,0.848,0.848,-1.000,2
123256033315334141514,-0.987,0.992,-0.987,-1.000,-0.987,-0.987,-0.987,1
125144536531325453146,-0.987,-0.987,0.978,-0.987,0.992,-0.987,-0.987,4
124512505166301401443,-0.987,-0.987,-0.462,-0.987,-0.987,-0.987,-0.987,2
124222251256410106614,-0.987,0.992,-1.000,-0.987,0.462,-0.987,-0.987,1
126434665452456464155,0.978,0.978,0.978,0.992,-1.000,0.978,0.978,3
124154533232662231041,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,0
122525061626306062234,0.978,0.964,-1.000,-0.987,0.992,0.978,0.964,4
120461564422364603655,-0.987,-0.987,-0.987,0.978,-0.987,0.992,-0.987,5
124305303625635152003,-0.462,-0.462,-0.462,-0.462,-0.978,-0.462,-0.462,0
124663461455025525215,-0.978,-0.978,-0.978,0.992,0.978,-1.000,-0.978,3
125331354500632164641,-0.987,-0.987,-0.987,-0.987,-0.987,-0.987,0.992,6
123056551055132561343,-0.987,-0.978,0.992,-0.978,-0.978,-1.000,-0.978,2
122164400435264566642,-0.987,-0.987,-0.848,-0.987,-0.987,-0.987,-0.987,2
126424564600162402330,-0.987,0.978,-0.987,-0.987,-0.987,0.992,0.992,5
124406652622513335151,-0.987,-0.987,-0.987,-0.987,0.992,-0.987,-0.987,4
123400612105225323635,0.978,0.978,0.978,0.992,0.992,0.978,0.978,3
125003011214644662221,-0.987,-0.762,-0.987,0.992,-0.987,-0.987,-0.987,3
125321536114414402645,-0.987,-0.987,-0.987,-0.987,-0.987,-0.978,-0.987,5
122601622215213464516,-0.987,-0.987,-1.000,0.992,-0.987,-0.987,0.941,3
123143463150416652366,0.992,0.992,-0.987,-0.987,0.978,-0.987,-0.987,0
121655442422026166042,0.635,0.941,-1.000,-0.987,0.992,0.978,0.635,4
12043550610331135134,-0.992,-0.992,0.635,-0.992,-0.992,-0.992,-0.992,2
12006003036406312111,-1.000,-0.992,-0.992,-0.992,-0.992,0.635,-0.992,5
12035225045340556315,-0.992,-0.992,-0.992,0.992,-0.992,-1.000,-0.992,3
12235155513266242021,-0.992,-0.762,-1.000,-0.992,0.992,-0.992,-0.992,4
12264464052541664052,-0.978,-0.635,-0.978,-0.987,-0.978,0.635,-0.978,5
12205344065411031341,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
12216102545051466506,-0.992,-0.635,-0.992,-0.992,-0.992,-0.992,-0.992,1
12655442123534043041,-0.992,-0.992,0.978,0.992,-0.992,-0.992,0.992,3
12056634542513301302,0.992,0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
12550544665345163130,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0.978,6
12554052556424012521,0.978,0.978,0.992,0.992,0.978,-1.000,0.978,2
12602160442161222530,-0.992,-0.992,-1.000,-0.992,-0.992,-0.992,0.992,6
12132660130466040442,0.992,0.992,-0.992,0.992,-0.992,-0.992,-0.992,0
12333453104601504335,-0.964,-0.762,-0.978,-1.000,0.978,-0.905,-0.762,4
12222342233646001364,0.978,0.978,-1.000,0.978,0.992,0.992,0.978,4
12235063006534245035,-0.992,-0.992,-0.992,-0.992,0.992,-0.992,-0.992,4
12132360516001415456,-0.992,0.964,-0.992,-0.992,-0.992,0.992,-0.992,5
12551462012161126002,-0.635,-1.000,-0.635,-0.462,-0.462,-0.462,0.992,6
12522103213210060066,0.978,0.978,0.978,0.978,0.992,0.978,0.978,4
12224122330352114531,0.978,0.635,-1.000,0.978,0.978,0.635,0.992,6
12040002520155013336,-1.000,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,1
12450444205565520225,-0.964,-0.964,-0.978,-0.987,-0.978,-1.000,-0.978,0
12430131236435062113,-0.992,-0.992,0.000,-0.992,-0.992,-0.992,-0.992,2
12315034533004440511,0.978,0.978,0.992,0.978,0.978,0.978,0.992,2
12216615010362421062,-0.992,-0.992,-0.941,-0.992,-0.992,-0.992,-0.992,2
12111226436306456511,-0.978,-1.000,0.978,0.978,0.978,-0.762,-0.978,2
12062446040610050454,-1.000,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,1
12404023654254536135,-0.992,-0.992,-0.992,0.992,-0.992,-0.992,0.992,3
12133062206021364622,0.978,0.992,-1.000,-0.992,-0.992,-0.992,-0.992,1
12335335513315165622,-0.987,-0.978,-0.987,-1.000,-0.992,-0.987,-0.987,1
12122142123411054463,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,-0.992,0
12635344502406562143,-0.992,-0.992,-0.992,-0.992,-0.992,0.992,-0.992,5
12204551151415546445,-0.762,0.992,-0.762,-0.992,-0.762,-1.000,-0.762,1
12554642055660055102,-0.992,-0.992,-0.978,-0.992,-0.992,-1.000,-0.992,2
12211202251113326353,-0.992,-1.000,-1.000,-0.992,-0.992,-0.992,-0.992,0
12346122441251241154,-0.992,-1.000,-0.992,0.992,-0.992,-0.992,-0.992,3
12645115640066316365,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-1.000,0
12560554204552412220,0.462,-0.635,-1.000,0.762,0.762,0.462,0.462,3
12313106311362504545,-0.992,-0.992,-0.992,-0.992,-0.762,-0.992,-0.992,4
12532215451540040152,-0.992,-0.992,-0.992,0.992,-0.992,-0.992,-0.992,3
12165326044303205621,-0.992,-0.992,0.992,0.992,-0.992,-0.992,-0.992,2
12065413122200006462,0.462,0.992,0.462,0.978,0.978,0.905,0.978,1
12606215456554002540,-0.987,0.978,-0.987,-0.992,-0.987,-0.987,0.992,6
12453045544462145305,-0.964,0.635,0.635,-0.978,-1.000,0.000,0.635,1
12241344144453200023,-0.992,0.992,0.992,0.992,-1.000,-0.992,-0.992,1
12502642551450460506,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0.905,6
12333115635126005621,0.992,0.978,0.978,0.978,0.978,0.978,0.978,0
12130346106166226325,-0.992,-0.992,-0.992,-0.848,-0.992,-0.992,-0.992,3
12000322346231332255,-0.992,-0.462,-1.000,-0.992,-0.992,-0.992,-0.992,1
12362461245146203616,-0.992,-0.992,0.992,-0.992,-0.992,-0.992,0.978,2
12016311543336303054,-0.978,-0.978,-0.978,-1.000,0.992,0.978,0.245,4
12515133245626330212,0.635,0.635,0.635,0.635,0.978,0.992,0.978,5
12621244460304311550,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
12144054662361424020,0.978,-0.992,-0.992,0.992,-0.992,-0.992,-0.992,3
12552044636510026044,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0.992,6
12105544543045314536,-0.992,-0.992,0.992,0.992,-0.992,-0.992,-0.992,2
12225312022544603044,-0.978,-0.762,-1.000,-0.848,-0.978,-0.978,-0.978,1
12465326222653051525,-0.992,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
12002063624512266264,-0.762,-0.964,-1.000,-0.992,-0.762,-0.762,-0.762,0
12540266164001331131,0.635,-1.000,0.978,0.978,0.635,0.635,0.762,2
12536515463435635431,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.462,6
12033106543504132142,0.992,0.978,0.978,0.978,0.992,0.978,0.978,0
12060146145133221066,0.992,-0.992,-0.992,-0.992,-0.992,-0.941,-0.992,0
12142216556350446664,0.978,0.992,0.978,0.992,0.978,0.978,0.978,1
12201041141124060004,-1.000,-1.000,-0.992,-0.992,0.941,-0.992,-0.992,4
12166020631111305406,0.848,-1.000,0.978,0.978,0.992,0.964,0.762,4
12313512065266513366,-0.992,-0.992,0.000,-0.992,-0.992,-0.992,-0.992,2
12324221455163263620,-0.992,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
12560013066124632113,-0.992,-0.992,-0.992,0.992,-0.992,-0.992,-0.992,3
12310442656233431555,-0.992,-0.992,-0.987,-0.992,-0.992,-0.992,-0.992,2
12456315052021365604,-0.992,0.992,-0.992,-0.992,-0.992,-0.992,0.964,1
12502360033613166162,-0.992,-0.992,-0.992,-0.992,-0.987,-0.992,-0.992,4
12304465365540431242,-0.992,-0.992,0.978,0.992,0.992,-0.992,-0.992,3
12053320262223056131,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,0
12113666500040433506,-0.462,0.000,0.000,0.848,0.905,-0.987,-0.462,4
12211115204122555204,0.848,-1.000,-1.000,0.762,0.905,0.762,0.905,4
12561022012546514511,-0.635,-1.000,-0.635,0.978,0.978,-0.635,0.978,3
12111530444015412025,-0.992,-1.000,-0.992,0.992,-0.992,-0.992,-0.992,3
12621121024443640640,-0.978,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
12441233041260314006,-0.992,-0.992,-0.992,-0.992,-0.992,0.992,-0.992,5
12431162646316206414,-0.992,-0.992,-0.992,-0.992,-0.987,-0.992,-0.992,4
12323061304400255656,0.978,0.992,0.978,0.992,0.992,0.978,0.978,1
12010541620651162543,0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
12251331662163222133,0.992,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
12435543664351332453,-0.462,-0.462,-0.462,-1.000,-0.462,-0.462,-0.635,0
12554661045402655406,0.992,-0.992,-0.992,-0.992,-0.635,-0.992,-0.992,0
12435042663421065343,-0.992,-0.992,-0.992,-0.992,-0.992,0.905,-0.992,5
12500421604366132221,-0.964,-0.964,-0.964,0.978,0.462,-0.978,-0.964,3
12663322165502344310,-0.992,0.992,-0.992,-0.992,-0.992,-0.992,-0.992,1
12326460251213660254,-0.992,0.992,-0.992,0.978,-0.992,-0.992,-0.992,1
12065666303661035002,-0.762,-0.462,-0.462,-0.462,-0.905,-0.462,-1.000,1
12620536403623534530,-0.992,-0.992,-0.992,-0.992,-0.978,-0.992,-0.992,4
12524443342563302234,0.978,0.978,0.941,0.941,0.978,0.848,0.762,0
12353325013444143400,0.992,-0.992,-0.992,-0.992,0.000,-0.992,-0.992,0
12415340203323412265,0.978,0.992,0.978,0.978,0.992,0.978,0.978,1
12223100440130352563,-0.941,-0.941,0.635,0.245,0.245,0.462,0.000,2
12360124101132035610,-0.987,-1.000,0.000,0.000,0.000,-0.978,-0.964,2
12530534061533604356,-0.992,-0.992,0.992,-0.992,0.978,-0.992,-0.992,2
12024635250421335451,-0.992,0.992,-0.992,0.978,-0.992,-0.992,-0.992,1
12130320653641102164,-0.992,-0.992,-0.992,0.992,-0.992,0.978,-0.992,3
12412336043416332660,0.992,0.992,0.978,0.978,0.992,0.978,0.978,0
12223605420323254566,-0.992,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
12151564346306205256,-0.992,0.992,-0.992,-0.992,-0.992,-0.992,-0.992,1
12012436466012155253,0.978,0.978,0.978,0.978,0.978,0.978,0.992,6
12113340160335455316,0.000,0.000,-0.987,0.000,0.462,0.000,0.000,4
12231455026334535100,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
12333445430412401150,-0.992,-0.992,0.992,-0.992,-0.992,-0.992,-0.992,2
12645563216120201100,0.978,0.978,0.992,0.978,0.978,0.978,0.992,2
12156224413421642342,-0.462,0.978,-1.000,0.978,-0.462,-0.462,0.978,1
12653136215466306052,-0.992,-0.992,-0.992,0.992,0.992,-0.992,-0.992,3
12346514625000510204,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1255541003326101110,-0.762,-1.000,-0.992,-0.992,-0.992,-0.992,-0.992,0
1231316655545405656,-0.987,0.462,-0.987,-0.987,0.462,-1.000,-0.987,1
1250346651404452213,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1225152255300040054,-0.992,-0.992,-0.992,-0.987,-0.992,-0.992,-0.992,3
1222332642211036146,0.635,0.635,-1.000,0.995,-0.992,0.987,0.635,3
1252643323443422125,-0.992,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
1261010034625215110,0.987,-1.000,0.995,0.987,0.987,0.987,0.987,2
1255132543246005105,-0.992,0.987,-0.992,-0.992,0.995,-0.992,0.995,4
1253052461443102445,-0.992,-0.992,-0.992,0.995,-0.992,-0.992,-0.992,3
1244444013450606363,-0.992,-0.992,-0.762,-0.992,-1.000,-0.992,0.995,6
1260600313066263614,0.987,0.987,0.987,0.995,0.987,0.978,-1.000,3
1215334426565440502,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1246555220612335040,-0.987,-0.992,-0.987,-0.462,-0.987,-0.987,-0.987,3
1211215323540614460,-0.987,-0.987,-0.987,-0.992,-0.987,-0.987,-0.978,6
1235464163343545563,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1253620460331150553,0.995,-0.992,0.995,-0.992,-0.992,-0.992,-0.992,0
1232213321105264623,-0.987,-0.987,-1.000,-0.987,-0.987,-0.978,-0.987,5
1245146224611405035,-0.992,-0.992,-0.992,0.995,0.995,-0.992,-0.992,3
1222005315502200261,-0.992,0.762,-1.000,-0.992,-0.992,-0.992,-0.992,1
1236115464311602561,-0.905,-1.000,0.987,0.762,0.987,0.462,0.978,2
1210052246625560155,-0.992,-0.987,-0.992,-0.992,-0.992,-0.992,-0.992,1
1222502164652045350,0.987,0.987,0.987,-0.992,0.987,0.995,0.987,5
1202055051555011431,0.987,0.462,0.987,0.987,0.462,-1.000,0.000,0
1266641362413306461,0.987,0.978,0.987,0.978,0.978,0.995,-1.000,5
1241461646143032146,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1232056664235521055,0.987,0.987,0.987,0.987,0.995,0.987,0.987,4
1261451454221401010,0.848,-1.000,-0.992,-0.992,0.995,-0.992,-0.992,4
1211416463553256253,-0.992,-0.992,-0.992,-0.992,-0.987,-0.992,-0.992,4
1233403364150103011,0.762,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1222112056102605354,-0.987,-0.987,-0.987,-0.905,0.987,0.987,0.978,4
1233403213310525311,0.978,0.978,0.987,-1.000,0.995,0.987,0.987,4
1204350600054224203,-1.000,-0.987,-0.964,-0.978,-0.905,0.941,-0.941,5
1224361320466351056,-0.992,-0.992,-0.992,-0.992,-0.992,0.000,-0.992,5
1233512005202031626,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1215221360532144343,-0.992,-0.992,-0.992,-0.992,0.762,-0.992,-0.992,4
1256214623033326506,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1220315254161633206,-0.992,-0.992,-0.992,0.995,-0.635,-0.992,-0.992,3
1211552441126216366,-0.992,-1.000,-0.992,0.995,-0.992,-0.992,-0.992,3
1246453322103234340,-0.992,-0.992,-0.992,0.462,-0.992,-0.992,-0.992,3
1223645221150114063,-0.762,-0.762,-0.762,0.000,0.000,-0.762,-0.462,3
1255014301400145341,0.848,0.848,0.762,0.905,0.905,0.762,0.462,3
1255645564065025313,-0.978,-0.978,0.462,0.462,0.000,-1.000,-0.978,2
1244230112160002633,-0.635,-0.245,0.000,-0.462,-0.992,-0.635,-0.635,2
1231422200450544144,-0.987,0.978,-0.987,0.995,-1.000,0.987,-0.987,3
1216441131142062203,-0.992,-1.000,-0.987,0.000,0.462,-0.987,-0.987,4
1263213112164233535,0.995,-0.992,-0.992,-0.992,0.987,-0.992,-0.992,0
1203451164311361024,0.987,-1.000,0.987,0.978,-0.987,0.978,-0.987,0
1221125142452312655,0.462,0.905,-1.000,0.462,0.635,0.462,0.462,1
1214104002420435215,-0.941,-0.762,-0.941,0.995,-0.964,-0.762,-0.978,3
1214320343112350331,0.905,0.762,0.848,-1.000,0.941,0.635,0.635,4
1226056164162032633,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1205561522062446421,-0.992,0.987,-0.992,0.995,-0.992,-0.992,0.995,3
1226212035540466605,-0.992,-0.992,-0.964,-0.992,-0.992,-0.992,-0.992,2
1253463456161202413,0.987,0.987,0.995,0.987,0.987,0.987,0.995,2
1213013355343615121,-0.992,-1.000,0.987,-0.992,-0.992,-0.992,-0.992,2
1246344315043246013,-0.992,-0.992,0.987,-0.992,-0.992,0.995,-0.992,5
1213251332304150200,0.995,-0.941,-0.941,-0.941,-0.978,-0.964,-0.964,0
1225104654411422626,-0.964,-0.978,-0.978,-0.992,-0.978,0.000,-0.978,5
1206000003316615222,-1.000,-0.245,-0.635,-0.245,0.995,0.964,-0.635,4
1246332610640643022,-0.462,0.635,-0.987,0.635,-0.987,0.000,-0.987,1
1266335066505502603,-0.992,0.995,-0.992,-0.992,-0.635,-0.992,-0.992,1
1222150656110233605,0.987,-0.992,-0.992,-0.992,0.995,-0.992,-0.992,4
1234225601612142113,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,-0.992,0
1245304003211332441,-0.635,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1215665065426134140,0.462,0.462,0.987,0.987,0.978,0.987,0.000,2
1252511411456306024,-0.978,-0.978,0.995,-0.987,-0.978,-0.462,-0.964,2
1260211516016103200,-0.992,-1.000,-0.992,-0.992,0.995,-0.992,-0.992,4
1241416343202443304,0.000,0.000,-0.245,0.000,-1.000,-0.992,-0.762,0
1233131150602606602,-0.992,-0.992,-0.992,-0.992,0.000,-0.992,-0.992,4
1203235222466420413,-0.992,-0.992,-1.000,-0.992,0.000,-0.992,-0.992,4
1252161140036131540,-0.245,-1.000,-0.245,0.762,0.635,-0.245,-0.245,3
1211312413636560363,-0.462,-0.762,0.995,-0.762,0.987,-0.245,-0.762,2
1242561354453423144,-0.992,-0.978,-0.992,-0.992,-1.000,-0.992,-0.992,1
1231244305162226045,-0.992,-0.987,-0.987,0.462,-0.987,0.987,0.987,5
1221460402156660624,0.462,0.635,0.905,0.462,0.941,-0.635,-0.635,4
1222661213336644412,-0.992,0.995,0.987,0.987,0.987,0.995,0.987,1
1225351166650332040,0.987,0.995,-0.992,-0.992,0.995,0.995,-0.992,1
1250516515235032120,0.762,0.848,0.905,0.762,-0.992,0.762,0.762,2
1253311233515430632,-0.992,-0.992,-0.992,-1.000,-0.992,-0.987,-0.992,5
1245002163334263406,-0.992,0.995,-0.992,-0.992,-0.992,-0.992,-0.992,1
1221222550610246355,-0.987,0.762,-1.000,0.000,-0.905,-0.987,-0.987,1
1211300445442544616,-0.992,-0.992,-0.992,0.462,-1.000,-0.992,-0.992,3
1230412446541301660,-0.245,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1231044511614243235,0.995,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1255120355030016320,-0.992,0.987,0.995,-0.992,-0.992,-0.992,-0.992,2
1252654140625303206,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1236352321130564561,-0.987,-0.964,0.987,0.987,0.987,-0.964,-0.964,2
1230425522553204561,-0.987,-0.992,-0.987,-0.635,-0.635,-0.987,-0.987,3
1203661024204066540,-0.992,-0.992,-0.992,-0.987,-0.992,-0.992,-0.992,3
1210630243520450641,-0.992,0.987,0.995,-0.992,-0.992,-0.992,-0.992,2
1222465021444232535,-0.992,-0.992,-1.000,-0.992,-0.992,0.995,-0.992,5
1200633426213251600,-0.978,0.941,-0.978,0.941,-0.978,-0.635,-0.978,1
1225263150103563055,-0.987,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1265152065302155156,-0.992,-0.992,-0.992,-0.992,-0.992,-1.000,-0.987,6
1221424640535461015,-0.992,0.995,-0.992,-0.992,-0.992,-0.992,-0.992,1
1245326226146031562,-0.245,-0.462,-0.245,0.000,-0.245,-0.245,-0.462,3
1226160451156551525,-0.245,-0.245,-0.245,-0.987,0.978,-1.000,-0.245,4
1225402103044225620,-0.462,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
1244263062525555360,-0.992,0.762,-0.992,-0.992,-0.992,-0.992,-0.992,1
1250205316246665255,-0.992,-0.992,-0.987,-0.992,-0.992,-0.992,-0.992,2
1243415660112040051,-0.992,-0.992,-0.992,-0.992,-0.462,-0.992,-0.992,4
1233362312106161405,-0.992,-0.905,0.762,-0.905,-0.848,-0.978,-0.848,2
1245606502440200633,-0.992,-0.992,0.995,-0.992,-0.992,-0.992,0.987,2
1216512254564221640,-0.992,-0.992,-0.992,-0.992,-0.992,-0.987,-0.992,5
1252000510500225552,-1.000,0.978,0.635,0.000,0.635,-1.000,0.635,1
1265056650025603260,0.987,-0.992,-0.992,-0.992,0.995,-0.992,0.995,4
1201063001005514633,-1.000,-0.462,0.635,0.462,0.000,0.462,-0.635,2
1216556642531561150,0.848,0.762,0.987,0.987,0.905,0.762,0.848,2
1234131200316631565,-0.992,-0.992,0.995,-0.992,-0.992,-0.992,-0.992,2
1261543241040606265,0.941,-0.992,-0.992,-0.992,-0.992,-0.992,0.995,6
1210500122453456532,0.987,0.987,0.987,0.987,0.987,0.987,0.995,6
1233545445422434601,-0.992,-0.992,-0.992,-0.992,-1.000,-0.992,-0.992,0
1251252441633103120,0.000,0.000,0.000,0.762,0.000,0.000,0.000,3
1216510651206501226,0.848,0.995,0.635,0.848,0.635,0.848,0.848,1
1261656046112521064,-0.462,-0.762,-0.762,-0.462,-0.635,-0.462,-0.762,0
1224222421435643546,-0.992,-0.992,-1.000,-0.992,-0.992,-0.992,-0.992,0
1235421303663225130,-0.992,0.987,-0.992,-0.992,0.995,-0.992,-0.992,4
1206646336214032102,-0.992,-0.992,-0.992,-0.992,-0.992,0.995,-0.992,5
1225342650100055106,-0.992,-0.987,-0.992,-0.992,-0.992,-0.992,-0.992,1
1214464031450150616,-0.992,0.995,-0.992,-0.992,-0.992,-0.992,-0.992,1
1214505224001030665,0.995,-0.992,-0.992,-0.992,-0.992,-0.992,-0.992,0
1233535446314364224,0.462,0.000,-0.992,0.462,0.462,0.462,-0.987,0
1213524663401233534,-0.992,-0.992,0.995,-0.992,-0.992,-0.992,-0.992,2
124613200400202110,-1.000,0.987,0.995,0.995,0.987,0.987,0.987,2
125210335255064551,-0.995,-0.995,-0.987,-0.995,-0.995,-1.000,-0.995,2
125114405405030164,0.995,0.987,0.987,0.987,0.987,0.987,0.987,0
126256632313565664,-0.995,-0.995,-0.995,0.987,-0.995,0.995,-1.000,5
120104022560541112,-0.995,-0.995,-0.995,-0.995,-0.995,-0.995,-0.995,0
124451615244152445,0.987,0.987,0.987,0.995,-1.000,0.987,0.987,3
125554420455631142,-0.995,-0.995,-0.992,-0.995,-0.995,-0.995,-0.995,2
120310315244546410,-0.995,-0.995,0.995,-0.995,-0.995,-0.995,-0.995,2
123354262352323514,0.995,0.987,0.000,0.000,0.000,0.000,0.000,0
123005535625030164,0.995,0.995,0.987,0.987,-0.995,0.987,0.987,0
126042246524456604,-0.992,-0.992,-0.635,-0.995,-0.992,-0.635,-0.992,2
125454306243155061,-0.992,-0.987,0.000,-0.635,-0.992,-0.992,0.000,2
124641325015215135,0.000,0.000,0.848,0.987,0.987,0.635,0.000,3
122053036456301536,-0.992,-0.987,-0.992,0.987,0.987,-0.992,0.762,3
126020511511244023,0.987,-0.995,0.995,-0.995,-0.995,-0.995,-0.995,2
122462425065563122,-0.462,-0.462,-1.000,-0.462,0.462,-0.462,0.995,6
126033130630252540,-0.995,-0.995,-0.995,-0.995,-0.635,-0.995,-0.995,4
120355022066514520,-0.995,-0.992,-0.995,-0.995,-0.995,-0.995,-0.995,1
125056342024245561,-0.995,-0.995,0.995,-0.995,-0.995,-0.995,-0.995,2
126105244505261256,-0.995,-0.995,-0.995,0.762,-0.995,-0.995,-0.995,3
121660462103601413,-0.992,-0.992,0.462,0.635,-0.992,-0.992,-0.992,3
126043042135526351,-0.995,-0.995,-0.995,-0.995,-0.995,-0.995,-0.995,0
121200362466536214,-0.995,0.995,-0.995,-0.995,-0.995,0.987,-0.995,1
126345341050404136,0.987,-0.995,0.995,0.995,-0.995,-0.995,-0.995,2
120020112002346242,0.848,0.848,-1.000,0.995,0.987,0.848,0.762,3
126412202561312216,0.462,0.635,-1.000,0.905,0.905,0.905,0.635,3
121456532205563441,0.995,-0.462,0.987,0.987,0.987,-0.462,-0.995,0
124464011526563144,0.762,0.762,0.762,-0.987,0.762,-0.941,0.762,0
124030431511444143,-0.762,-0.905,-0.762,0.848,-1.000,-0.905,-0.905,3
123002110604104302,-1.000,-0.995,0.987,-0.995,-0.995,-0.995,-0.995,2
121301122614363641,-0.995,-1.000,0.995,0.995,-0.995,-0.995,-0.995,2
123110512235161646,-0.995,-1.000,-0.995,-0.995,-0.995,-0.995,-0.848,6
121216512352140250,0.987,0.978,0.978,0.987,0.978,0.995,0.978,5
123011403163624120,-0.995,-0.995,-0.995,-0.995,-0.995,0.995,-0.995,5
124240053330645632,-0.995,-0.995,0.905,-0.995,-0.995,-0.995,-0.995,2
125036305433262163,0.987,0.987,0.987,0.987,0.995,0.987,0.987,4
120023404061465422,0.635,-0.995,-0.995,-0.995,-0.995,-0.995,-0.995,0
120246342520460133,0.000,0.848,0.848,0.000,0.000,0.000,0.000,1
125132551510303000,0.978,0.987,0.987,0.995,0.987,0.978,0.987,3
123104651321400346,0.995,-0.995,0.905,-0.995,-0.995,-0.995,-0.995,0
124531241254563664,-0.995,-0.995,-0.995,-0.995,-0.987,-0.995,-0.995,4
122530443326656114,-0.995,0.995,-0.995,-0.995,-0.995,-0.995,-0.995,1
126520355331323202,-0.995,-0.995,0.000,0.995,-0.995,-0.995,-0.995,3
126163566323226216,-0.995,-0.995,-0.995,-0.762,-0.995,-0.995,-1.000,3
