move_sequence,col0,col1,col2,col3,col4,col5,col6,best_col
0434646646,-0.762,0.462,-0.462,-0.462,0.000,-0.635,0.000,1
1122550552,-0.848,-0.848,0.462,0.999,-0.905,-0.905,-0.905,3
1123444434,-0.462,0.762,-0.462,0.762,-0.462,0.635,0.000,1
0001012324,0.635,0.000,0.635,-0.462,-0.462,0.000,-0.762,0
111314242,-0.635,-0.635,0.462,-0.998,-0.462,-0.245,0.000,2
0005066646,0.462,0.000,-0.245,0.462,0.245,0.000,-0.635,0
0100001036,-1.000,0.762,0.635,0.905,0.762,0.635,0.762,3
0010030435,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
1316224414,-0.635,0.999,0.462,-0.635,-0.635,-0.762,-0.762,1
0253666364,-0.999,-0.992,-0.999,-0.999,-0.999,-0.999,-0.999,1
1004544444,-0.635,-0.635,-0.762,-0.635,-1.000,-0.635,-0.635,0
002124333,-0.462,-0.998,0.462,-0.462,-0.997,-0.997,-0.997,2
1001232245,-0.848,-0.762,-0.905,-0.997,-0.462,-0.905,-0.905,4
0001016656,-0.462,-0.635,-0.635,-0.462,-0.462,-0.635,-0.635,0
023344046,-0.999,-0.999,-0.999,-0.999,-0.999,0.995,-0.999,5
03222526,-1.000,-1.000,-1.000,-1.000,-0.635,-1.000,-1.000,4
211411611,-0.462,-1.000,-0.635,-0.635,0.635,-0.462,-0.462,4
0014344556,0.635,0.762,0.999,0.762,0.762,0.964,0.462,2
1511164646,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0.848,6
1122550515,-0.999,-0.999,-0.999,0.999,-0.999,-0.762,-0.999,3
3033454404,-0.635,0.998,0.998,-0.635,-0.905,-0.762,-0.762,1
030464646,-0.999,-0.999,-0.999,-0.999,1.000,-0.999,0.999,4
0203554,0.462,-0.462,0.462,0.762,0.762,0.762,0.462,3
1123444344,-0.999,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,2
2345565555,0.245,0.462,0.762,0.762,0.462,-1.000,0.635,2
111314223,-0.635,-0.462,-0.462,-0.245,-0.762,-0.635,-0.462,3
21213556,0.000,0.000,0.905,-0.462,0.000,0.762,-0.462,2
0253566366,-0.995,-0.848,-0.997,-0.997,-0.992,0.635,-0.997,5
0203056626,0.999,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,0
03245525,-0.762,-0.635,-0.462,-0.635,0.000,-0.462,-0.848,4
3033343356,0.762,0.762,0.848,-1.000,0.848,0.762,0.848,2
033454434,-0.762,-0.635,-0.462,-0.462,-0.762,-0.635,-0.762,2
1005164446,0.462,0.995,0.848,0.995,0.635,0.848,0.245,1
0200442440,-0.462,0.635,0.462,0.462,-0.462,0.462,0.462,1
332343644,-0.999,-0.999,-0.999,1.000,-0.999,-0.999,-0.999,3
2033633132,-0.905,-0.964,-0.635,-0.995,-0.995,-0.995,-0.995,2
1001232235,-0.995,-0.762,-0.245,-0.999,-0.997,-0.995,-0.762,2
1141566266,-0.762,-0.762,-0.462,-0.848,-0.635,-0.762,-0.762,2
0411112455,-0.905,-0.462,0.635,0.999,0.000,-0.245,-0.635,3
0060030404,-1.000,-0.992,-0.905,-0.999,-0.999,-0.992,-0.999,2
0005064456,0.245,-0.462,0.000,0.000,0.245,-0.245,-0.635,0
1123443464,-0.999,-0.999,-0.999,-0.999,-0.905,-0.999,-0.999,4
034455656,0.848,0.848,0.905,0.848,0.905,0.997,0.997,5
115166666,-0.245,0.635,0.245,0.635,0.635,0.245,-0.245,1
11446466,-0.848,-0.462,-0.905,0.999,-0.635,-0.905,-0.848,3
0100133364,-0.999,-0.999,-0.635,-0.999,-0.999,-0.999,-0.999,2
211411662,-0.995,-0.987,0.635,-0.995,-0.905,-0.978,-0.978,2
0202326336,-0.999,-0.999,0.762,-0.999,-0.999,-0.999,-0.999,2
00100004,-1.000,0.000,-0.245,0.762,-0.462,0.245,0.000,3
0060022021,0.635,0.762,0.992,0.995,0.762,0.635,0.635,3
03132553,-1.000,-1.000,-1.000,-0.995,-1.000,-1.000,-1.000,3
0233136663,-0.999,-0.999,-0.999,-0.848,-0.999,-0.999,-0.999,3
030506116,0.762,-0.999,-0.999,-0.999,1.000,-0.999,-0.999,4
0000242265,-0.462,0.762,-0.462,-0.462,0.762,0.462,0.245,1
2345565664,-0.462,0.245,0.245,0.462,0.762,0.998,0.000,5
0254424220,0.245,-0.635,0.462,0.762,0.987,0.762,0.462,4
21213546,0.000,0.000,0.848,0.000,0.000,0.000,-0.462,2
0100133355,-0.635,0.992,-0.462,0.998,-0.762,0.462,-0.635,3
1141566365,-0.848,-0.635,-0.905,-0.635,-0.905,-0.848,-0.635,1
1123443445,-0.905,-0.462,-0.997,0.848,-0.905,-0.992,-0.848,3
1001232225,-0.905,-0.848,-0.997,-0.245,-0.905,-0.997,-0.905,3
003002030,-1.000,0.000,0.905,0.848,0.635,0.635,0.762,2
0300000426,-1.000,-0.999,-0.999,-0.999,-0.999,-0.635,-0.999,5
030465662,-0.462,-0.762,0.462,0.635,0.635,0.462,0.000,3
023266464,-0.999,-0.999,-0.999,-0.999,-0.999,-0.462,-0.999,5
11335443,-0.941,-0.964,-0.941,-0.848,-0.762,-0.978,-0.941,4
0200440464,-0.999,-0.999,-0.999,-0.999,-0.848,-0.999,-0.999,4
0001020215,0.999,0.995,0.995,0.762,0.000,0.762,0.000,0
010001121,-0.848,-0.992,0.635,-0.245,-0.848,-0.992,-0.992,2
0100133346,-0.762,0.997,-0.462,0.998,-0.762,-0.762,-0.848,3
0200422522,-0.635,-0.635,-0.635,-0.635,0.462,-0.635,-0.635,4
03245655,-0.762,-0.762,0.635,0.635,0.000,0.245,-0.762,2
0111111555,-0.762,-1.000,-0.462,-0.245,-0.462,0.000,-0.462,5
033446646,0.462,0.999,0.999,0.762,0.762,1.000,0.462,5
023344042,0.762,0.635,0.762,0.964,0.964,0.762,0.635,3
0200440442,-0.905,-0.762,-0.635,-0.905,-0.905,-0.848,-0.848,2
211414114,-0.848,-0.635,-0.635,-0.848,0.000,-0.635,-0.635,4
1123443434,-0.999,-0.999,-0.999,-0.999,-0.848,-0.999,-0.999,4
0060030331,-0.848,-0.462,-0.635,-0.762,-0.762,-0.848,-0.848,1
0001020233,0.999,0.000,-0.999,-0.999,-0.999,-0.999,-0.999,0
1005163665,0.848,0.987,0.978,0.987,0.978,0.762,-0.462,1
0162626656,-0.978,-0.992,-0.848,0.245,0.462,-0.978,-0.987,4
115166646,0.635,0.635,0.462,0.462,0.635,0.635,0.462,0
11155056,0.000,-0.635,-0.462,0.762,0.905,0.905,-0.635,4
2324424224,-0.848,-0.941,-0.762,0.000,-0.848,-0.762,-0.762,3
0001020243,0.999,0.635,0.635,0.762,0.462,0.000,-0.462,0
21213533,-0.848,-0.462,-0.635,-0.762,-0.848,-0.762,-0.848,1
0060030305,-1.000,-0.995,-0.905,-0.848,-0.848,-0.848,-0.987,3
0254424346,-0.999,0.762,-0.999,-0.999,0.999,-0.999,-0.999,4
001114442,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,3
0134465655,-0.762,-0.762,-0.462,-0.635,0.245,0.000,-0.245,4
012333232,-0.999,-0.999,0.848,-0.999,-0.999,-0.999,-0.999,2
03132522,-0.997,-0.997,-0.964,-0.762,-0.941,-0.997,-0.992,3
0253633332,-0.998,-0.848,-0.998,-0.998,-0.941,-0.998,-0.998,1
3033335665,-0.462,0.000,0.000,0.000,-0.245,-0.245,0.000,1
1123442464,-0.999,-0.999,-0.999,-0.999,-0.848,-0.999,-0.999,4
0040000264,-1.000,-0.635,0.462,0.245,0.245,0.000,-0.635,2
0001020263,0.999,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,0
0043565666,-0.905,-0.941,-0.462,0.000,-0.635,0.462,-0.635,5
0200436636,0.000,0.000,0.000,0.635,0.000,0.000,0.000,3
115166636,0.000,0.905,0.635,0.905,0.462,0.635,0.462,1
002124666,-0.462,-0.462,-0.462,-0.635,-0.462,-0.762,-0.635,0
000333633,0.762,0.848,0.848,0.762,0.762,0.762,0.762,1
0406115166,0.000,-0.462,-0.462,0.000,-0.462,-0.462,-0.635,0
1043536330,-0.848,-0.905,-0.992,-0.941,-0.941,-0.848,-0.905,0
0406162252,0.998,-0.462,0.462,0.999,0.462,-0.762,-0.848,3
215163663,-0.848,-0.635,-0.762,0.462,-0.762,-0.635,-0.462,3
0062232464,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
1001226666,-0.245,-0.462,0.245,-0.245,-0.462,-0.848,-0.848,2
0001020323,0.999,-0.999,-0.999,-0.999,0.245,-0.999,-0.999,0
00101035,0.848,-1.000,1.000,-1.000,-1.000,-1.000,-1.000,2
001411220,-0.999,-0.999,-0.999,0.978,-0.999,-0.999,-0.999,3
0205554,-0.462,-0.245,0.635,-0.848,0.462,0.635,-0.462,2
03242455,-0.848,-0.848,0.762,-0.762,0.635,-0.462,-0.997,2
2345566566,-0.999,-0.999,-0.999,-0.999,-0.245,-0.999,-0.999,4
033446556,-0.905,0.245,0.000,0.462,0.462,-0.635,-0.848,3
21213456,-0.462,0.000,0.848,0.000,0.462,0.245,0.000,2
0162626664,-0.999,-0.999,-0.999,-0.992,-0.999,-0.999,-0.999,3
0111152265,-0.635,-0.635,-0.635,-0.635,-0.905,-0.635,-0.635,0
0000242665,-0.999,-0.999,-0.999,0.987,-0.999,-0.999,-0.999,3
03225223,-0.987,-0.998,-0.997,-0.848,-0.997,-0.995,-0.997,3
115166626,-0.462,0.635,0.000,0.635,0.462,-0.635,-0.462,1
11335366,0.999,-0.905,0.999,-0.848,1.000,-0.905,-0.762,4
0001013155,-0.999,0.762,-0.999,-0.999,-0.999,-0.999,-0.999,1
023266365,-0.999,-0.999,-0.999,-0.999,-0.635,-0.999,-0.999,4
0062232433,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
034456555,0.635,0.635,0.462,0.848,0.848,0.635,0.762,3
0060020554,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,-0.999,3
1043536332,-0.995,-0.992,-0.848,-0.995,-0.905,-0.992,-0.992,2
0100133233,-0.999,-0.999,0.999,-0.999,0.848,-0.999,-0.999,2
1004544044,-0.635,-0.635,-0.635,-0.462,-0.635,0.000,-0.635,5
0203141424,-0.999,-0.999,-0.999,0.999,-0.999,-0.999,-0.999,3
1001226656,-0.462,-0.462,0.245,0.000,-0.245,-0.635,-0.462,2
1122545665,-0.762,-0.762,-0.848,0.000,-0.462,-0.762,-0.635,3
1123442424,-0.999,-0.999,0.999,-0.999,-0.848,-0.999,-0.999,2
0013353656,-0.999,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,4
211414164,-0.999,-0.635,-0.999,-0.999,-0.999,-0.999,-0.999,1
0014343355,0.000,-0.462,0.999,0.245,0.462,0.000,-0.762,2
0021424245,-0.762,-0.245,-0.245,-0.635,0.999,-0.762,-0.762,4
111314155,-0.999,0.999,1.000,-0.999,-0.999,-0.999,1.000,2
11536363,-1.000,-1.000,-1.000,-0.848,-1.000,-1.000,-1.000,3
0200435655,-0.762,-0.635,0.462,-0.462,0.462,-0.462,-0.762,2
0266166,-0.245,-0.462,-0.245,-0.462,-0.462,0.462,-0.462,5
0411112255,-0.245,0.000,0.000,0.999,-0.245,0.635,-0.462,3
2324365665,0.000,0.462,0.848,0.905,0.000,0.848,0.000,3
0001020435,0.999,0.995,0.987,0.992,0.992,0.848,0.762,0
21213441,-1.000,0.462,-1.000,-1.000,-1.000,-1.000,-1.000,1
030313255,0.848,0.995,0.995,1.000,0.999,0.848,0.999,3
03032426,-1.000,-1.000,-1.000,-1.000,-1.000,-0.635,-1.000,5
012355565,-0.762,-0.635,-0.762,0.635,-0.762,-0.762,-0.762,3
216636566,-0.999,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,4
1141566665,-0.635,0.000,-0.635,-0.462,-0.462,-0.245,-0.635,1
1123436666,-0.999,-0.998,-0.997,-0.998,-0.848,-0.999,-0.998,4
0203062212,0.999,0.998,-0.762,0.998,-0.245,-0.635,-0.245,0
1044424245,-0.635,0.462,-0.635,0.245,0.999,0.462,-0.635,4
03002255,-0.635,-0.905,-0.635,-0.635,-0.964,-0.762,-0.848,0
1001226626,0.462,0.462,0.462,0.462,0.462,0.245,0.462,0
111334424,-0.997,-0.997,-0.848,0.000,-0.997,1.000,-0.997,5
0133456666,-0.848,-0.462,-0.992,-0.635,-0.635,-0.635,-0.905,1
0200500205,-1.000,-0.905,-0.848,-0.762,-0.941,-0.635,-0.964,5
0011111216,-0.635,-1.000,-0.245,-0.635,-0.635,-0.635,-0.635,2
11446606,-0.762,-0.462,-0.635,0.999,-0.462,-0.848,-0.462,3
2032566662,0.635,-0.462,0.997,0.998,0.999,0.998,0.462,4
0001020511,0.999,0.462,0.462,0.762,0.245,0.635,0.000,0
023343664,-0.999,-0.999,-0.999,-0.999,-0.999,0.762,-0.999,5
0200435446,-0.462,-0.462,0.462,0.000,0.000,0.462,-0.245,2
215255253,-0.999,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,4
0161626666,-0.905,-0.635,-0.462,-0.635,-0.462,-0.987,-1.000,2
034456666,0.462,0.000,0.000,0.762,0.762,0.635,0.245,3
1122545554,-0.978,-0.997,-0.978,-0.999,-0.762,-0.997,-0.997,4
0012525354,0.245,0.978,0.978,0.848,0.964,0.999,0.635,5
004046442,-0.635,-0.987,-0.999,-0.635,-0.999,-0.987,-0.999,0
0233565,-0.635,-0.635,-0.635,0.848,-0.635,0.635,-0.762,3
0032444644,0.000,0.000,0.635,0.000,-0.762,0.000,0.000,2
2345655553,-0.999,-0.999,-0.635,-0.999,-0.762,-0.999,-0.762,2
0013243666,-0.999,-0.999,-0.999,-0.999,-0.999,0.000,-0.999,5
21345454,-1.000,-1.000,-1.000,-1.000,-0.462,-1.000,-1.000,4
0100133032,-0.999,-0.999,0.999,-0.999,0.848,-0.999,-0.999,2
115166565,-0.999,-0.999,-0.999,-0.999,-0.999,-0.635,-0.999,5
11123242,-1.000,-1.000,-0.635,-1.000,-1.000,-1.000,-1.000,2
1054454644,0.762,0.848,0.635,0.245,0.000,0.762,0.000,1
001014365,-0.999,-0.999,-0.905,-0.999,-0.999,-0.999,-0.999,2
0366665664,-0.635,-0.762,-0.848,-0.462,-0.462,-0.635,-1.000,3
0001013353,0.998,-0.848,-0.999,-0.635,0.998,-0.848,-0.762,0
021112546,0.635,0.635,0.635,-0.245,0.635,0.635,0.635,0
0014336444,0.000,0.635,0.999,0.635,-0.635,-0.635,-0.462,2
332344346,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
0254434345,-0.999,0.997,-0.999,-0.999,0.999,-0.999,-0.999,4
03030364,1.000,-1.000,-1.000,-0.992,-1.000,-1.000,-1.000,0
034464444,0.848,0.462,-0.245,0.905,-1.000,0.848,0.635,3
0111013133,-0.999,-0.762,-0.999,-0.999,-0.999,-0.999,-0.999,1
1123436565,-0.999,-0.995,-0.905,-0.762,-0.762,-0.762,-0.762,3
0253633554,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,1
000211133,-0.762,-0.762,-0.245,0.245,-0.245,-0.462,-0.635,3
020616552,-0.462,-0.462,0.635,-0.995,-0.462,0.635,0.635,2
0001013434,0.992,0.992,-0.245,0.995,0.462,0.000,0.245,3
211414256,-0.987,-0.905,0.245,-0.905,0.462,-0.462,-0.635,4
11123243,-1.000,-1.000,-1.000,-1.000,-0.941,-1.000,-1.000,4
0200434646,0.635,0.762,0.762,0.978,0.999,0.635,0.762,4
030511151,0.848,0.848,-0.462,0.905,0.999,0.999,0.848,4
1005163313,0.997,0.999,0.998,-0.245,0.998,-0.462,-0.635,1
0100132664,-0.999,-0.999,-0.999,-0.999,-0.999,-0.462,-0.999,5
131111266,-0.762,-0.762,0.848,0.462,0.000,0.245,-0.462,2
0000244041,-0.245,0.762,0.762,0.462,0.762,-0.245,0.635,1
2324364646,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0
0001020660,-1.000,-0.635,0.000,-0.462,-0.635,-0.635,-0.635,2
21213355,-0.635,0.987,0.999,0.987,1.000,0.635,-0.462,4
0200434554,-0.762,-0.635,-0.762,-0.462,-0.462,-0.462,-0.762,3
1122545466,-0.762,-0.995,-0.995,-0.999,-0.762,-0.635,-0.992,5
1141426445,-0.762,-0.762,0.462,-0.635,-0.635,-0.635,-0.635,2
0406161644,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,-0.762,6
006663633,0.905,0.462,0.848,0.905,0.848,-0.462,0.905,0
0366665665,-0.635,-0.848,-0.848,-0.635,-0.999,-0.905,-1.000,0
0100132656,-0.635,0.635,0.462,0.905,-0.762,0.000,-0.462,3
023266266,-0.762,-0.848,-0.762,-0.762,-0.762,-0.635,-0.848,5
0000244145,0.000,0.635,0.462,0.635,0.635,0.462,0.462,1
00243566,0.635,1.000,0.992,0.992,0.987,0.762,0.462,1
0001021112,0.000,0.000,-0.245,0.000,-0.462,-0.462,-0.635,0
11446636,0.999,0.999,1.000,0.999,0.999,1.000,0.999,2
0211111656,-0.635,-0.635,-0.635,-0.848,-0.635,-0.635,-0.635,0
030311332,0.762,0.848,0.635,0.762,0.635,0.762,0.462,1
002126264,-0.999,-0.999,-0.987,-0.999,-0.999,-0.999,-0.999,2
0010144555,-0.999,0.997,-0.462,0.997,-0.999,-0.999,-0.462,1
0001021121,-0.245,-0.462,-0.462,-0.462,-0.462,-0.635,-0.762,0
33313441,0.635,0.635,0.762,0.964,0.964,0.635,0.762,3
03000055,-0.762,-0.762,-0.762,-0.245,-0.848,-0.762,-0.762,3
211414333,-0.905,-0.848,-0.635,-0.462,0.635,-0.762,-0.848,4
1123436446,-0.999,-0.999,-0.848,-0.999,-0.999,-0.999,-0.999,2
1001226465,-0.635,-0.635,-0.762,-0.992,-0.635,-0.964,-0.635,0
0011113565,0.462,-0.462,0.999,0.762,0.000,0.462,-0.245,2
012355555,0.462,0.635,0.462,0.762,-0.462,0.000,0.000,3
030313163,0.762,0.848,0.462,0.762,0.848,0.848,0.941,6
0215332,-0.462,0.462,0.635,0.848,-0.462,0.635,0.000,3
0014335446,0.462,0.635,0.999,0.635,0.462,0.762,0.000,2
2345655666,-0.462,-0.462,-0.462,0.635,0.000,-0.245,-0.635,3
111314115,-0.462,-1.000,-0.635,0.635,0.000,0.000,-0.462,3
21213344,-0.635,0.964,0.999,0.964,0.462,1.000,-0.462,5
0162633365,-0.999,-0.999,-0.999,-0.999,0.000,-0.999,0.999,6
000306004,-1.000,0.000,-0.462,0.762,0.635,0.000,0.000,3
03132255,-0.995,-0.997,-0.848,-0.941,-1.000,-0.995,-0.995,2
0200434363,-0.999,-0.999,-0.999,-0.905,-0.999,-0.999,-0.999,3
030511224,0.462,0.848,0.848,0.635,0.762,0.462,0.000,1
0300000332,-1.000,-0.762,-0.999,-0.999,-0.762,-0.762,-0.999,1
0001013661,-0.999,-0.635,-0.999,-0.999,-0.999,-0.999,-0.999,1
1122545442,-0.462,-0.762,-0.635,-0.999,-0.635,-0.635,-0.964,0
1123436366,-0.999,-0.999,-0.999,-0.848,-0.999,-0.999,-0.999,3
000334335,-0.905,-0.762,-0.462,-0.905,-0.462,-0.635,-0.635,2
0001021154,-0.999,-0.999,-0.999,-0.462,-0.999,-0.999,-0.999,3
1225226565,-0.999,-0.999,-0.999,-0.999,-0.999,0.462,-0.999,5
0162633533,-0.999,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,4
1044424442,-0.635,-0.462,-0.635,-0.635,-1.000,-0.635,-0.635,1
002126465,-0.999,-0.999,-0.999,-0.987,-0.999,-0.999,-0.999,3
1001226443,-0.462,-0.462,0.462,-0.462,-0.462,0.000,-0.462,2
115165664,-0.999,-0.999,-0.999,0.762,-0.999,-0.999,-0.999,3
020616566,-0.245,-0.462,-0.462,-0.635,-0.762,0.000,-0.462,5
0001014113,0.762,-0.905,-0.848,0.762,-0.635,-0.848,-0.848,0
211414354,-0.978,-0.762,-0.848,-0.762,-0.462,-0.848,-0.905,4
0014334665,0.462,0.762,0.999,0.762,0.941,0.635,0.762,2
0253636446,-0.999,-0.997,-0.999,-0.999,-0.999,-0.999,-0.999,1
0243444655,-0.941,-0.941,-0.635,-0.905,-0.941,-0.462,-0.997,5
03132236,-0.999,-0.848,-0.999,-0.999,-0.999,-0.848,-0.999,1
0100132556,-0.999,-0.999,-0.999,-0.999,0.462,-0.999,-0.999,4
1122544664,-0.635,-0.462,-0.462,-0.462,-0.462,-0.462,-0.462,1
0000244556,-0.999,-0.999,-0.999,0.998,-0.999,-0.999,-0.999,3
2345656646,-0.762,-0.462,-0.462,-0.462,0.000,-0.462,-0.462,4
0060020332,-0.999,-0.462,-0.999,-0.999,-0.848,-0.905,-0.999,1
21553555,0.762,0.762,0.987,0.987,1.000,0.762,0.762,4
0104046556,0.999,0.635,-0.462,0.635,0.635,0.635,0.000,0
0200405455,-0.762,-0.635,-0.462,-0.462,-0.245,-0.635,-0.762,4
0000244644,-0.762,-0.462,0.762,0.762,-0.762,0.762,0.635,2
0111111225,-0.635,-1.000,-0.245,0.000,-0.462,0.000,-0.462,3
003002662,-0.987,-0.995,-0.978,-0.762,-0.905,-0.848,-0.978,3
1005162626,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0.992,6
030500203,-0.905,-0.905,0.462,0.635,0.462,-0.462,0.245,3
333236646,-0.905,-0.905,-0.978,-0.978,-0.848,-0.905,-0.848,4
11322242,-0.462,-0.848,-0.848,-0.964,-0.462,-0.762,-0.635,0
2111121332,-0.998,-0.997,-0.997,0.462,-0.998,-0.995,-0.995,3
0001021235,0.762,-0.462,0.762,-0.462,-0.978,0.000,-0.848,0
0202322555,0.462,-0.635,-0.635,0.462,-0.848,-0.635,-0.462,0
0001014221,-0.999,0.000,-0.999,-0.999,-0.999,-0.999,-0.999,1
1141611214,-0.905,-1.000,-0.848,-0.635,-0.762,-0.905,-0.905,3
03242425,-1.000,-1.000,1.000,-1.000,-1.000,-1.000,0.462,2
0001014224,0.462,0.462,0.245,-0.462,0.245,-0.462,-0.462,0
030511334,0.462,-0.462,0.462,0.762,0.635,0.635,0.462,3
3043333136,0.000,0.462,-0.462,-1.000,0.000,-0.462,-0.995,1
0100132544,-0.762,-0.245,0.462,0.635,-0.462,-0.462,-0.992,3
211414414,-0.762,-0.635,-0.635,-0.905,-0.635,-0.762,-0.762,1
0000245442,-0.635,0.000,-0.635,0.000,-0.635,-0.462,-0.635,1
0001014244,-0.462,-0.635,-0.462,-0.997,-0.635,-0.992,-0.992,0
0001021255,0.635,-0.997,0.762,0.462,-0.978,-0.995,-0.992,2
0000245445,0.000,0.635,0.635,0.000,0.000,0.000,-0.635,1
0200456556,-0.635,-0.635,-0.635,-0.462,-0.462,-0.635,-0.635,3
111314113,-0.462,-1.000,-0.635,0.462,0.000,0.999,-0.462,5
11123253,-1.000,-0.978,-0.905,-0.999,-1.000,-0.999,-0.999,2
3043346666,-0.462,0.998,0.998,0.635,0.998,0.999,0.245,5
0013243535,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0.905,6
21315156,-1.000,0.964,-1.000,-1.000,1.000,-1.000,-1.000,4
0200433466,-0.635,-0.245,-0.462,0.000,0.000,-0.462,-0.462,3
1044424454,0.245,0.762,0.848,0.848,-1.000,0.848,0.992,6
0203141131,-0.999,-0.999,0.999,-0.999,-0.999,-0.635,-0.999,2
1001226333,-0.762,-0.635,-0.635,-0.635,-0.998,-0.998,-0.998,1
1141611220,-0.462,-0.848,0.462,0.635,0.635,0.462,-0.848,3
1123435655,-0.999,-0.992,-0.848,-0.762,-0.941,-0.992,-0.997,3
0041511455,-0.762,-0.462,-0.462,0.998,0.635,0.000,-0.762,3
030311256,0.635,0.848,0.762,0.848,0.462,0.762,0.762,1
0014334355,-0.848,-0.762,0.999,-0.462,-0.462,-0.995,-0.941,2
0200433445,-0.635,0.462,-0.462,0.848,-0.462,-0.462,-0.462,3
0013135556,-0.762,-0.635,-0.848,-0.848,-0.978,-0.848,-0.635,1
001001335,-0.999,-0.999,0.762,-0.999,-0.999,-0.999,-0.999,2
0100132522,-0.762,0.462,-0.635,0.999,-0.635,-0.462,-0.762,3
2032565666,0.462,0.462,0.635,0.635,0.999,0.998,0.462,4
0202322441,0.762,0.245,0.245,-0.905,0.762,0.762,0.462,0
0134466661,0.762,0.848,0.245,0.997,0.762,0.762,0.635,3
0406114404,0.999,0.462,0.998,0.998,-0.245,0.462,0.000,0
11322244,-0.462,-0.462,-0.462,-0.762,-0.462,-0.462,-0.462,0
0406161133,0.998,0.762,0.999,0.762,0.762,-0.762,-0.635,2
215163313,-0.848,1.000,-0.762,-0.762,-0.762,-0.762,-0.762,1
0010052550,0.000,0.762,0.462,0.999,0.762,0.762,0.462,3
0100000665,-1.000,-0.635,-0.635,-0.635,-0.635,-0.635,-0.635,1
1141611221,-0.245,-1.000,0.462,0.762,0.635,0.462,-0.462,3
1123435556,-0.999,-0.999,-0.635,-0.999,-0.762,-0.999,-0.848,2
0100132465,0.000,0.635,0.635,0.762,0.000,0.462,0.000,3
1004466162,0.000,0.462,0.462,0.245,0.462,0.462,0.635,6
03002344,-0.997,-0.998,-0.905,-0.905,-0.997,-0.997,-0.997,2
2345665665,-0.635,-0.635,0.635,0.762,-0.635,-0.635,-0.635,3
030511455,0.245,0.462,0.000,0.635,0.462,0.462,0.000,3
21433536,0.905,0.941,0.997,0.995,0.997,0.941,0.905,2
0060022665,-0.635,-0.762,0.000,0.762,-0.462,0.462,-0.462,3
0042436334,-0.848,-0.635,0.462,-0.848,-0.762,-0.848,-0.762,2
0014333656,0.905,0.905,0.999,0.964,0.964,0.905,0.905,2
03040626,1.000,-1.000,-1.000,-1.000,-1.000,0.000,-1.000,0
115253555,-0.762,-0.462,0.462,0.905,-0.762,-0.762,-0.635,3
11536332,-0.848,-0.905,-0.462,-0.905,-0.848,-0.905,-0.905,2
0100132455,-0.848,0.245,0.635,0.762,-0.462,-0.762,-0.848,3
021112626,0.635,0.635,1.000,0.998,0.998,0.998,0.635,2
0000246466,-0.762,-0.635,-0.462,-0.462,-0.462,-0.762,-0.762,2
033464414,-0.848,-0.635,1.000,-0.635,-0.762,-0.941,-0.848,2
1122544466,-0.635,-0.462,-0.462,-0.462,-0.635,-0.635,-0.762,1
1141426656,0.462,0.992,0.992,0.999,0.998,0.992,0.462,3
0254444546,-0.941,-0.635,-0.964,-0.941,-0.941,-0.848,-0.995,1
0001021434,0.995,0.995,0.245,0.462,0.462,-0.762,0.245,0
000024254,-0.998,-0.762,-0.998,-0.762,-0.998,-0.995,-0.998,1
005002535,-0.999,-0.999,-0.999,-0.999,-0.999,-0.462,-0.999,5
001014566,-0.462,-0.762,-0.848,-0.762,-0.462,-0.964,-0.941,0
1043536565,-0.941,-0.941,-0.997,-0.848,-0.997,-0.848,-0.997,3
0100132445,-0.999,-0.999,-0.999,-0.999,-0.999,-0.999,0.000,6
215162661,0.000,-0.462,0.635,0.635,0.635,-0.462,-0.635,2
0062226336,-0.999,-0.762,-0.999,-0.999,-0.462,-0.462,-0.999,4
1001226224,-0.635,-0.635,-0.995,-0.997,-0.635,-0.995,-0.992,0
111313666,0.635,0.905,0.905,0.905,0.848,0.905,0.905,1
11154466,-0.635,-0.635,-0.462,0.635,-0.635,-0.462,-0.635,3
0060022566,0.000,-0.462,0.462,0.762,0.462,0.245,-0.245,3
0205660,0.462,-1.000,-1.000,-1.000,-1.000,-1.000,-1.000,0
0411112121,0.635,-1.000,0.998,0.999,0.762,0.635,0.762,3
2324355554,-0.999,-0.999,-0.999,-0.999,0.999,-0.999,-0.998,4
